|phish_id|url|phish_detail_url|submission_time|verified|verification_time|online|target
517|5526047|https://alareentading-catalog.page.tl/|http://www.phishtank.com/phish_detail.php?phish_id=5526047|2018-03-13T01:45:14+00:00|yes|2018-04-07T18:26:44+00:00|yes|Other
518|5324082|http://www.stolizaparketa.ru/wp-content/themes/twentyfifteen/css/read/chinavali/index.php?email=info@vauxhallsportscarclub.co.uk|http://www.phishtank.com/phish_detail.php?phish_id=5324082|2017-11-09T14:42:28+00:00|yes|2017-11-14T17:39:41+00:00|yes|Other
519|6532177|http://gesticentre.fr/formateur/mission/eb.ay.logi.n.dll/Singin.html?SignIn&ru=https%3A%2F%2Fwww.ebay.de%2Fitm/Damen-E-Bike-Bergamont/202782464809?hash=item2f36c6dbsdjsdn|http://www.phishtank.com/phish_detail.php?phish_id=6532177|2020-04-27T13:57:36+00:00|yes|2020-04-30T09:18:47+00:00|yes|eBay, Inc.
520|6546523|http://paullemmerick.com/wp-content/themes/twentytwelve/ww/login.php?cmd=login_submit&amp;id=ee05f7c897e69a1c22e66edbfc1871e3ee05f7c897e69a1c22e66edbfc1871e3&amp;session=ee05f7c897e69a1c22e66edbfc1871e3ee05f7c897e69a1c22e66edbfc1871e3|http://www.phishtank.com/phish_detail.php?phish_id=6546523|2020-05-04T17:00:46+00:00|yes|2020-05-04T17:26:43+00:00|yes|Other
521|6291830|https://iroglobal.com/ps.html|http://www.phishtank.com/phish_detail.php?phish_id=6291830|2019-11-23T11:30:23+00:00|yes|2019-11-23T21:06:44+00:00|yes|Other
522|6539017|https://ibtkar-tmuz.com/images/Wm3/start.html|http://www.phishtank.com/phish_detail.php?phish_id=6539017|2020-04-30T13:39:54+00:00|yes|2020-04-30T13:40:27+00:00|yes|Internal Revenue Service
523|6546308|http://www.guycoweb.com/wp-admin/js/widgets/order/pdf/login.php?email=info@infoglide.com|http://www.phishtank.com/phish_detail.php?phish_id=6546308|2020-05-04T16:02:33+00:00|yes|2020-05-04T16:19:57+00:00|yes|Other
524|6467600|http://doapositioning.com/wordpress/wp-includes/access/chaselivefunds/|http://www.phishtank.com/phish_detail.php?phish_id=6467600|2020-03-25T03:03:51+00:00|yes|2020-03-25T03:10:27+00:00|yes|Other
525|6278178|http://kjmtelecom.com.br/js/ui/us/delta.com/|http://www.phishtank.com/phish_detail.php?phish_id=6278178|2019-11-12T14:03:53+00:00|yes|2019-11-12T17:55:34+00:00|yes|Other
526|6495779|http://akilili.com/wp-includes/SimplePie/hwert1234/emalpas_error.php|http://www.phishtank.com/phish_detail.php?phish_id=6495779|2020-04-09T12:01:22+00:00|yes|2020-04-09T12:03:24+00:00|yes|Other
527|6548557|https://oruhr.com/mazon|http://www.phishtank.com/phish_detail.php?phish_id=6548557|2020-05-05T15:07:46+00:00|yes|2020-05-05T16:24:16+00:00|yes|Other
528|6521811|http://skgfiltration.com/.well-known/page/|http://www.phishtank.com/phish_detail.php?phish_id=6521811|2020-04-22T14:05:47+00:00|yes|2020-04-22T14:17:12+00:00|yes|Other
529|5686451|http://juiys.my-free.website/|http://www.phishtank.com/phish_detail.php?phish_id=5686451|2018-06-05T19:07:04+00:00|yes|2018-06-09T00:22:57+00:00|yes|Other
530|5869981|https://ewi.my.salesforce.com/_ui/core/feeds/notification/ChatterEmailSettings?setupid=CollaborationEmailSettings&amp;fromEmail=1&amp;s1oid=00D300000001O56&amp;s1nid=000000000000000&amp;s1uid=00530000000jzA5&amp;s1ext=0&amp;emkind=chatterUnifiedUserDigest&amp;emtm=1544247073991|http://www.phishtank.com/phish_detail.php?phish_id=5869981|2018-12-08T14:41:02+00:00|yes|2018-12-19T16:28:07+00:00|yes|Other
531|6552737|https://thatgiftedgal.com/ad/login.php|http://www.phishtank.com/phish_detail.php?phish_id=6552737|2020-05-07T15:03:37+00:00|yes|2020-05-07T15:12:16+00:00|yes|Other
532|6537589|https://sharonjunebug.typeform.com/to/YVvVYu/|http://www.phishtank.com/phish_detail.php?phish_id=6537589|2020-04-29T17:35:42+00:00|yes|2020-04-29T19:00:17+00:00|yes|Other
533|5430510|http://cpc.cx/l5Y|http://www.phishtank.com/phish_detail.php?phish_id=5430510|2018-01-16T15:35:29+00:00|yes|2018-02-18T20:21:46+00:00|yes|Other
534|6445627|http://santaremplay.com.br/.onedrivee/2hosts|http://www.phishtank.com/phish_detail.php?phish_id=6445627|2020-03-12T02:04:30+00:00|yes|2020-03-12T02:17:28+00:00|yes|Other
535|6550272|http://metrological-focus.000webhostapp.com/chase.Bank/chase.Bank/sign-on/secure/T.Goe/index.html?secure-auth/login?execution/cmd=login_submit&id=ff6eae6dcfca1ad344856a18a0bba1a1ff6eae6dcfca1ad344856a18a0bba1a1&session=ff6eae6dcfca1ad344856a18a0bba1a1ff6eae6dcfca1ad344856a18a0bba1a1|http://www.phishtank.com/phish_detail.php?phish_id=6550272|2020-05-06T14:03:40+00:00|yes|2020-05-06T14:13:22+00:00|yes|Other
536|6506246|http://playarprint.com/chase/home.php?public/enroll/identifyuser-aspx-lob=rbglogon=mtmxnzq2njcyng==mtmxnzq2njcyng==&amp;amp|http://www.phishtank.com/phish_detail.php?phish_id=6506246|2020-04-15T04:05:57+00:00|yes|2020-04-15T04:09:43+00:00|yes|Other
537|6550627|http://ij.ij-aruba.com/oo/|http://www.phishtank.com/phish_detail.php?phish_id=6550627|2020-05-06T15:39:19+00:00|yes|2020-05-07T18:19:41+00:00|yes|Other
538|6554678|https://indochina-art.ro/newg/mailbox|http://www.phishtank.com/phish_detail.php?phish_id=6554678|2020-05-08T14:11:33+00:00|yes|2020-05-08T14:31:43+00:00|yes|Other
539|6522227|https://docs.google.com/forms/d/e/1FAIpQLSddCVY7LYA54KlRFeiz5WoWZAtFj0Uo6ZffrBBw6KKd8Hmldw/viewform?usp=sf_link/|http://www.phishtank.com/phish_detail.php?phish_id=6522227|2020-04-22T16:26:34+00:00|yes|2020-05-04T02:32:35+00:00|yes|Other
540|6543411|https://acount-disabled-page.cf/facebook-verification.htm?fbclid=IwAR0DpHzyMmR9Q1m8hvlX3O_FU5ALkroRy_qhIzhAXWrn13ldVn_3Y1SQfjo/|http://www.phishtank.com/phish_detail.php?phish_id=6543411|2020-05-02T18:29:19+00:00|yes|2020-05-02T18:31:50+00:00|yes|Facebook
541|6088370|https://lqw9r6y8q.codesandbox.io/index2.html|http://www.phishtank.com/phish_detail.php?phish_id=6088370|2019-06-21T14:02:44+00:00|yes|2019-06-21T14:04:26+00:00|yes|Other
542|6320836|https://www.ulrc.go.ug/scripts/?cliente=3D751179698|http://www.phishtank.com/phish_detail.php?phish_id=6320836|2019-12-14T17:00:49+00:00|yes|2019-12-14T17:04:00+00:00|yes|Other
543|6511740|http://betasusgirisadresi.blogspot.com|http://www.phishtank.com/phish_detail.php?phish_id=6511740|2020-04-17T15:25:05+00:00|yes|2020-04-17T15:41:44+00:00|yes|Other
544|6526678|https://storage.googleapis.com/vb8-7hwe-nfuweh-f7.appspot.com/yf%20r%2056r%3D76f/u%20hiv%20buy%3Dg8|http://www.phishtank.com/phish_detail.php?phish_id=6526678|2020-04-24T17:38:26+00:00|yes|2020-04-30T06:51:27+00:00|yes|ABSA Bank
545|6524134|http://qrxhskj.cluster028.hosting.ovh.net/impots/remboursement/id8327732098784.3782/client/dossier=9839822/past=3904903992003/gouvernement/opensnrc/paiement/service/f32b30c2a289bfca2c9857ffc5871ac8/|http://www.phishtank.com/phish_detail.php?phish_id=6524134|2020-04-23T14:11:23+00:00|yes|2020-04-23T14:37:22+00:00|yes|Other
546|6435677|http://53.com-id3105365.thoughtoholics.net/en/signin.php|http://www.phishtank.com/phish_detail.php?phish_id=6435677|2020-03-06T02:03:09+00:00|yes|2020-03-06T02:10:44+00:00|yes|Other
547|6549107|http://locksmail.com/vendor/psr/container/test/b/hotmail/login.php|http://www.phishtank.com/phish_detail.php?phish_id=6549107|2020-05-05T22:02:04+00:00|yes|2020-05-05T22:05:26+00:00|yes|Other
548|5795603|http://www.geocities.ws/steamcom/|http://www.phishtank.com/phish_detail.php?phish_id=5795603|2018-09-26T01:50:53+00:00|yes|2018-09-26T19:33:00+00:00|yes|Steam
549|6450019|http://tapcollective.com/images/vbplaza/ajax_search.php/kgh/cug/?note=pv1u012a0fsmbef|http://www.phishtank.com/phish_detail.php?phish_id=6450019|2020-03-14T16:44:27+00:00|yes|2020-03-16T04:25:30+00:00|yes|Other
550|6513438|http://betasusgirisburasi4.blogspot.com|http://www.phishtank.com/phish_detail.php?phish_id=6513438|2020-04-18T14:49:39+00:00|yes|2020-04-18T15:35:05+00:00|yes|Other
551|6448288|http://mailto:ajuda@iti.itau/|http://www.phishtank.com/phish_detail.php?phish_id=6448288|2020-03-13T14:01:11+00:00|yes|2020-03-13T14:18:35+00:00|yes|Other
552|6556571|http://sparkpassedecom.com/telecome/|http://www.phishtank.com/phish_detail.php?phish_id=6556571|2020-05-09T16:00:27+00:00|yes|2020-05-09T16:02:22+00:00|yes|Other
553|3862352|http://duluxshop.lk/app/App/e895fa4749c315fc35996e5a3f34b67c/|http://www.phishtank.com/phish_detail.php?phish_id=3862352|2016-02-28T00:25:32+00:00|yes|2016-05-15T19:15:09+00:00|yes|Other
554|6536394|https://seg-dispositivo.com/dados|http://www.phishtank.com/phish_detail.php?phish_id=6536394|2020-04-29T03:02:47+00:00|yes|2020-04-29T03:08:03+00:00|yes|Other
555|6548328|http://espaceclientv1.fr/Notice/orange/customer_center/customer-IDPP00C687/login.php|http://www.phishtank.com/phish_detail.php?phish_id=6548328|2020-05-05T14:05:23+00:00|yes|2020-05-05T14:56:36+00:00|yes|Other
556|6556359|http://104.168.211.161/banks/Desjardins/9a44d8385b909f24bb8b763baaa59da8/|http://www.phishtank.com/phish_detail.php?phish_id=6556359|2020-05-09T14:03:47+00:00|yes|2020-05-09T14:12:13+00:00|yes|Other
557|6531910|https://dota2asia.com/|http://www.phishtank.com/phish_detail.php?phish_id=6531910|2020-04-27T11:28:00+00:00|yes|2020-04-27T11:33:27+00:00|yes|Steam
558|6423821|http://infopublishersassociation.com/wp-includes/images/smilies/bofa/x1x/v2/c47230f239882da/login.php|http://www.phishtank.com/phish_detail.php?phish_id=6423821|2020-02-28T13:00:25+00:00|yes|2020-02-28T13:01:39+00:00|yes|Other
559|6554055|https://bmttcbari.com/ho/BankOfAmerica/index.php|http://www.phishtank.com/phish_detail.php?phish_id=6554055|2020-05-08T05:02:08+00:00|yes|2020-05-08T05:04:12+00:00|yes|Other
560|6369690|http://www.chqryurim.co.kr/asapro/photo/display/configfile/c/comcast.php|http://www.phishtank.com/phish_detail.php?phish_id=6369690|2020-01-24T14:03:09+00:00|yes|2020-01-25T08:06:02+00:00|yes|Other
561|6546695|http://decifra.com.br/legitserver/ATT|http://www.phishtank.com/phish_detail.php?phish_id=6546695|2020-05-04T18:19:14+00:00|yes|2020-05-06T03:24:08+00:00|yes|Other
562|6385280|https://livestudentccc-my.sharepoint.com/personal/klambert13_student_ccc_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=I3WSxU1rX%20IZDgBycrCkCR8CVJKsB1nftPHum8TBeiQ=&amp;docid=1_1146679d440ef4a1c98cadadcb20c97d2&amp;wdFormId={204472AC-B96A-4E65-B5B9-9B06F749639B}&amp;action=formsubmit|http://www.phishtank.com/phish_detail.php?phish_id=6385280|2020-02-04T09:00:58+00:00|yes|2020-02-05T01:09:59+00:00|yes|Other
563|6543955|https://secure.runescape.com-zx.ru/m=forum/forums.ws416,543,388,16362676,1092|http://www.phishtank.com/phish_detail.php?phish_id=6543955|2020-05-03T08:17:43+00:00|yes|2020-05-03T08:19:13+00:00|yes|RuneScape
564|6520414|http://Dsiadvisors.com/YYTTR76767686/adfs/index.html|http://www.phishtank.com/phish_detail.php?phish_id=6520414|2020-04-21T21:37:25+00:00|yes|2020-04-21T21:38:45+00:00|yes|Other
565|6331794|http://orgogenlabs.com/wp-includes/fonts/SG/societe/Identif/lcl|http://www.phishtank.com/phish_detail.php?phish_id=6331794|2019-12-23T04:00:49+00:00|yes|2019-12-23T04:02:28+00:00|yes|Other
566|6472342|https://travisusd-my.sharepoint.com/personal/ihood_travisusd_org/_layouts/15/guestaccess.aspx?guestaccesstoken=zSUAkfpHpjYlF9FG6uxx49zwnR0tPM%2f8B6wUlUEEBVw%3d&docid=1_166c8899f6aa54678b020c248f3a09a4e&wdFormId=%7B39A1D55C%2D6106%2D4326%2D98E5%2D931BE1666DB9%7D|http://www.phishtank.com/phish_detail.php?phish_id=6472342|2020-03-27T18:18:54+00:00|yes|2020-04-22T05:00:17+00:00|yes|Other
567|6533744|https://fcoxzinc.nn.r.appspot.com/home.html|http://www.phishtank.com/phish_detail.php?phish_id=6533744|2020-04-28T02:18:13+00:00|yes|2020-04-28T02:34:54+00:00|yes|Other
568|6430502|https://docs.google.com/forms/d/e/1FAIpQLScmDgJ6QECrPzdeETEKkSdsI2DGBvCbVw-kBRQ6ypfnJhOATw/viewform|http://www.phishtank.com/phish_detail.php?phish_id=6430502|2020-03-03T17:56:10+00:00|yes|2020-03-11T07:22:50+00:00|yes|Other
569|5254204|http://www.leaddogweb.com/Docs/view.html|http://www.phishtank.com/phish_detail.php?phish_id=5254204|2017-09-27T09:11:01+00:00|yes|2017-10-31T22:28:22+00:00|yes|Google
570|6417699|https://docs.google.com/forms/d/e/1FAIpQLSdHIqhShxP_RGSibRoHfQJb0-YQiVDUZLzGsyGpq7IINvY-Jw/viewform|http://www.phishtank.com/phish_detail.php?phish_id=6417699|2020-02-25T07:22:48+00:00|yes|2020-02-28T03:26:38+00:00|yes|Other
571|6521770|http://beta.kenaidanceta.com/postamok/438a1/source/|http://www.phishtank.com/phish_detail.php?phish_id=6521770|2020-04-22T14:03:36+00:00|yes|2020-04-22T14:11:06+00:00|yes|Other
572|6528696|http://publiccloudit.com/ppy/excel|http://www.phishtank.com/phish_detail.php?phish_id=6528696|2020-04-25T20:46:47+00:00|yes|2020-04-25T21:26:09+00:00|yes|Other
573|6399856|https://secure.captisa.com:443/p?id=c973791a-d9e1-41b9-8beb-c54a890c82cb&amp;embed|http://www.phishtank.com/phish_detail.php?phish_id=6399856|2020-02-13T08:35:39+00:00|yes|2020-02-28T07:45:01+00:00|yes|Other
574|6492491|https://berrycollege2-my.sharepoint.com/personal/tfreeman_berry_edu/_layouts/15/WopiFrame.aspx?guestaccesstoken=GpJzQZX4uDR%20GJomNQJ9lcVWWiQvVwKIV5EFAn6AW1I=&amp;docid=1_17c9d82461eb64869a103e0463529b21d&amp;wdFormId={628CEE9E-90A4-41B1-9939-C804DF4BAF9A}&amp;action=formsubmit|http://www.phishtank.com/phish_detail.php?phish_id=6492491|2020-04-07T21:00:30+00:00|yes|2020-05-02T21:29:55+00:00|yes|Other
575|6423101|http://infopublishersassociation.com/wp-includes/images/smilies/bofa/x1x/v2/cee69007311e1da/loading1.php|http://www.phishtank.com/phish_detail.php?phish_id=6423101|2020-02-28T03:04:46+00:00|yes|2020-02-28T03:21:42+00:00|yes|Other
576|6537251|http://novolimiteltau.epizy.com/|http://www.phishtank.com/phish_detail.php?phish_id=6537251|2020-04-29T15:01:48+00:00|yes|2020-04-29T15:12:56+00:00|yes|Other
577|6547637|http://shopbundlebee.com/ch/9b4f2f00f301fe3decdffb2fa4a64e2b/verification-email.php?cmd=_account-details|http://www.phishtank.com/phish_detail.php?phish_id=6547637|2020-05-05T05:10:41+00:00|yes|2020-05-05T05:19:17+00:00|yes|Other
578|6546421|http://depozit-jucarii.ro/wp-content/plugins/~/new/signin/DA63ND6/|http://www.phishtank.com/phish_detail.php?phish_id=6546421|2020-05-04T16:09:58+00:00|yes|2020-05-04T17:08:45+00:00|yes|Other
579|6555579|https://cartoes-caixa.com/cartoes/home|http://www.phishtank.com/phish_detail.php?phish_id=6555579|2020-05-09T02:00:22+00:00|yes|2020-05-09T02:02:13+00:00|yes|Other
580|6509244|http://novageracaotransportes.com.br/multi-plus-resgate01/acesso-desktop|http://www.phishtank.com/phish_detail.php?phish_id=6509244|2020-04-16T12:06:56+00:00|yes|2020-04-17T14:31:05+00:00|yes|Other
581|6267665|http://porquebiotecnologia.com.ar/includes/verified/paypal/|http://www.phishtank.com/phish_detail.php?phish_id=6267665|2019-11-04T16:38:49+00:00|yes|2019-11-06T07:50:17+00:00|yes|PayPal
582|6151438|https://wlrembroidery.com/go6/?ID=HdcHctN61Kqm3pxiUIW2DhNCe2by7j5BOCRDpr8s+tq+bl3XOjC+3k4Fd0phB_LJ0a3Vls0VqXdTnWilWoFUfK3Tcm25f|http://www.phishtank.com/phish_detail.php?phish_id=6151438|2019-08-07T10:11:44+00:00|yes|2019-08-07T10:12:39+00:00|yes|Other
583|6303856|http://www.washpucks.com/chengjunping/china-upgrade/|http://www.phishtank.com/phish_detail.php?phish_id=6303856|2019-12-02T14:02:24+00:00|yes|2019-12-02T14:09:40+00:00|yes|Other
584|6411722|http://www.andreamigliaccio.it/components/com_ajax/chase.summary|http://www.phishtank.com/phish_detail.php?phish_id=6411722|2020-02-20T15:00:30+00:00|yes|2020-02-23T02:24:24+00:00|yes|Other
585|6555703|http://oaep.diw.go.th/cluster1/wp-includes/css/--/resgatepontos/home.php|http://www.phishtank.com/phish_detail.php?phish_id=6555703|2020-05-09T02:08:00+00:00|yes|2020-05-09T02:23:05+00:00|yes|Other
586|5372949|http://starttsboxfile.myfreesites.net/|http://www.phishtank.com/phish_detail.php?phish_id=5372949|2017-12-08T23:31:02+00:00|yes|2018-02-15T09:28:20+00:00|yes|Other
587|6518922|http://ggsales.ru|http://www.phishtank.com/phish_detail.php?phish_id=6518922|2020-04-21T06:27:30+00:00|yes|2020-04-21T06:29:44+00:00|yes|Other
588|6539911|https://wdestaques14.otimosnegociosparavoce.com/AJjiAbTCuPiWq/189/proMKFRweYwU/134510102/smartphone-samsung-galaxy-a50-android-9.0-tela-6.4-octa-core-128gb-4g-camera-tripla-25mp-5mp-8mp-preto|http://www.phishtank.com/phish_detail.php?phish_id=6539911|2020-04-30T21:02:31+00:00|yes|2020-04-30T21:05:01+00:00|yes|Other
589|6546467|https://diagnosticandstatisticalmanual.org/includes/css/https.wellsfargo.com.home/wells-fargo-security-update/login.php?cmd=login_submit&amp;id=830745909167c205e0a1ffff6120b20a830745909167c205e0a1ffff6120b20a&amp;session=830745909167c205e0a1ffff6120b20a830745909167c205e0a1ffff6120b20a|http://www.phishtank.com/phish_detail.php?phish_id=6546467|2020-05-04T16:13:23+00:00|yes|2020-05-04T17:18:13+00:00|yes|Other
590|6464291|http://plataformaeducativa.se.jalisco.gob.mx/elpunto/themes/engines/phtmplt/|http://www.phishtank.com/phish_detail.php?phish_id=6464291|2020-03-23T13:26:40+00:00|yes|2020-03-23T13:27:55+00:00|yes|Other
591|6419916|http://gordonng.com/edits|http://www.phishtank.com/phish_detail.php?phish_id=6419916|2020-02-26T14:06:34+00:00|yes|2020-02-26T14:52:10+00:00|yes|Other
592|6148542|https://drive.google.com/file/d/1_GGqmQXcOYjJZfvgg44cX-sWuaue8EdJ/edit|http://www.phishtank.com/phish_detail.php?phish_id=6148542|2019-08-05T11:30:10+00:00|yes|2019-08-23T19:37:33+00:00|yes|Other
593|6323925|https://yourfitnesscorner.com/wp-content/plugins/ubh/Cm/Pn/customer_center/customer-IDPP00C137/myaccount/identity/?amp;dispatch=cbf17d287eed633ea2a4742c98b0dd11c55c2d9b&amp;cmd=_session=|http://www.phishtank.com/phish_detail.php?phish_id=6323925|2019-12-17T10:01:44+00:00|yes|2019-12-17T10:05:31+00:00|yes|Other
594|6546346|http://www.decifra.com.br/at&amp;t-mail/ATT/a2190a7681c6fc02deafddb533cdb720/|http://www.phishtank.com/phish_detail.php?phish_id=6546346|2020-05-04T16:04:30+00:00|yes|2020-05-04T16:34:59+00:00|yes|Other
595|6551631|https://wishnquotes.com/safe/dropbox-login/o1/main.html?accessToFile=accessing&amp;fileAccess=46039&amp;encryptedCookie=e16cf02078b70389329f895c0d84c588&amp;u=f8ba661ddf4e5469378e5f8ed0048dfc&amp;connecting=66a193442c4610d2ae25e066bcc9a96b&amp;phaseAccess=40e1c1ba3902fc02db5565617ed6b159&amp;p=f3d84f38c66ae2ef306aacc9b5b0ce51|http://www.phishtank.com/phish_detail.php?phish_id=6551631|2020-05-07T02:03:07+00:00|yes|2020-05-07T02:07:44+00:00|yes|Other
596|5602612|https://www.adventurediscoverytravel.com/|http://www.phishtank.com/phish_detail.php?phish_id=5602612|2018-04-25T16:51:11+00:00|yes|2018-05-14T14:58:07+00:00|yes|Bank of America Corporation
597|5932155|http://pjcm.net/1122//?sec=Christiane%20Tonke|http://www.phishtank.com/phish_detail.php?phish_id=5932155|2019-02-08T21:26:53+00:00|yes|2019-03-01T18:52:57+00:00|yes|Other
598|6501775|http://rohtolab.com/public/templates/mmp/web/-/DFHS6545TE1H87TRH132HF/1878DFE4RH8EQ4RH65E4FB65E44B6/ad727c4ffc776a032ccddabf320ecd1e/conalation.php?inc=erorr-log-of-system=505c1f4ff4cb43b44f1bbd829c17af3a902&amp;dispatch=996d645329b5bd2aeb8d1e0b6948a757a79228ef|http://www.phishtank.com/phish_detail.php?phish_id=6501775|2020-04-13T02:01:13+00:00|yes|2020-04-13T02:04:50+00:00|yes|Other
599|6528780|https://golden-puzzled-tailor.glitch.me/|http://www.phishtank.com/phish_detail.php?phish_id=6528780|2020-04-25T20:53:44+00:00|yes|2020-04-25T21:45:50+00:00|yes|Other
600|6538302|https://www.med-practic.com/media/drug_img/VerifuerID/customer_center/customer-IDPP00C181|http://www.phishtank.com/phish_detail.php?phish_id=6538302|2020-04-30T02:08:18+00:00|yes|2020-04-30T02:18:27+00:00|yes|Other
601|6307888|http://base.etagy.net/login.php|http://www.phishtank.com/phish_detail.php?phish_id=6307888|2019-12-05T07:31:45+00:00|yes|2019-12-09T06:52:18+00:00|yes|Other
602|5875881|http://chinajinfang.com/cs/|http://www.phishtank.com/phish_detail.php?phish_id=5875881|2018-12-14T08:34:21+00:00|yes|2018-12-26T05:53:50+00:00|yes|Other
603|6525642|https://faithpays.sowetoinnovations.co.za//KhRo/NedMoney~PROFILE~PIN~PASSWORD.htm|http://www.phishtank.com/phish_detail.php?phish_id=6525642|2020-04-24T05:46:01+00:00|yes|2020-04-24T12:20:56+00:00|yes|Other
604|6525085|https://vamos-de-novidades-da-semana.com/americanas/orders/|http://www.phishtank.com/phish_detail.php?phish_id=6525085|2020-04-23T22:56:47+00:00|yes|2020-04-24T13:17:52+00:00|yes|Other
605|6553780|https://fulbondhu.net/https/191.96.80.556607/sucursalpersonas.transaccionesbancolombia.com/mua/index.html|http://www.phishtank.com/phish_detail.php?phish_id=6553780|2020-05-08T02:00:54+00:00|yes|2020-05-08T02:02:38+00:00|yes|Other
606|6466576|https://forms.gle/F1D9boMJKMz3xj2V7|http://www.phishtank.com/phish_detail.php?phish_id=6466576|2020-03-24T15:00:55+00:00|yes|2020-04-14T12:41:53+00:00|yes|Other
607|6541073|https://steamthiou.tk/|http://www.phishtank.com/phish_detail.php?phish_id=6541073|2020-05-01T12:55:56+00:00|yes|2020-05-01T12:58:35+00:00|yes|Steam
608|6463297|http://my-3mobile.com/LOGIN/|http://www.phishtank.com/phish_detail.php?phish_id=6463297|2020-03-23T02:01:42+00:00|yes|2020-03-23T02:04:48+00:00|yes|Other
609|5924979|http://www.hellosilk.com/files/|http://www.phishtank.com/phish_detail.php?phish_id=5924979|2019-02-01T20:44:03+00:00|yes|2019-02-03T03:02:46+00:00|yes|PayPal
610|6534011|https://bit.ly/35hTRqk|http://www.phishtank.com/phish_detail.php?phish_id=6534011|2020-04-28T05:44:20+00:00|yes|2020-04-28T05:45:40+00:00|yes|DHL
611|6014908|https://623112j4j3.codesandbox.io/inter/|http://www.phishtank.com/phish_detail.php?phish_id=6014908|2019-04-18T06:07:52+00:00|yes|2019-04-19T18:01:05+00:00|yes|Other
612|5970943|http://vkontaktee.byethost4.com/?i=1|http://www.phishtank.com/phish_detail.php?phish_id=5970943|2019-03-15T19:13:46+00:00|yes|2019-04-14T00:48:12+00:00|yes|Other
613|5983913|https://newlimeco-my.sharepoint.com/:b:/p/don/EaY6aDKPzlpChWSlD9vBrWsBwxiCXwc6y_5akQws-LcRXQ|http://www.phishtank.com/phish_detail.php?phish_id=5983913|2019-03-25T16:03:33+00:00|yes|2019-04-30T10:50:27+00:00|yes|Microsoft
614|6441533|https://chaneliom.ir/W|http://www.phishtank.com/phish_detail.php?phish_id=6441533|2020-03-09T20:15:06+00:00|yes|2020-03-09T20:18:01+00:00|yes|Other
615|6490974|https://baleshwerbabaonline.com/wp-content/themes/astra/inc/newsense/Dropbox/main.html?accessToFile=accessing&amp;fileAccess=27654&amp;encryptedCookie=80f304895163b9de74117a8975432893&amp;u=f9b9ac609e682de94c19204a3cbbeb62&amp;connecting=975b772ef0cef6caf995c92ca72a2e22&amp;phaseAccess=397d0ff3386602ea72694945305105a3&amp;p=bdb050070e7a56f9711ebdb715d6d360|http://www.phishtank.com/phish_detail.php?phish_id=6490974|2020-04-07T11:00:44+00:00|yes|2020-04-07T11:03:28+00:00|yes|Other
616|5611432|http://hausbau.rs/modules/mod_error/Secure/|http://www.phishtank.com/phish_detail.php?phish_id=5611432|2018-05-03T09:22:14+00:00|yes|2018-05-11T03:12:19+00:00|yes|Lloyds Bank
617|6555967|http://secure.runescape.com-rsgames.xyz/|http://www.phishtank.com/phish_detail.php?phish_id=6555967|2020-05-09T08:16:47+00:00|yes|2020-05-09T08:17:40+00:00|yes|RuneScape
618|6553911|http://jessenewhart.com/wp-admin/user/chase/firstlog.php?public/enroll/IdentifyUser-aspx-LOB=RBGLogon=ODI3NDcwMjI1ODI3NDcwMjI1&session=ODI3NDcwMjI1ODI3NDcwMjI1|http://www.phishtank.com/phish_detail.php?phish_id=6553911|2020-05-08T03:00:53+00:00|yes|2020-05-08T03:02:14+00:00|yes|Other
619|6540437|http://espaceclientv1.fr/Notice/orange/customer_center/customer-IDPP00C688/login.php|http://www.phishtank.com/phish_detail.php?phish_id=6540437|2020-05-01T02:15:08+00:00|yes|2020-05-01T02:25:03+00:00|yes|Other
620|6117808|http://www.parochiebavel.nl/A2660528465EE603795287165D1A8165/|http://www.phishtank.com/phish_detail.php?phish_id=6117808|2019-07-12T16:41:43+00:00|yes|2019-09-10T13:54:05+00:00|yes|PayPal
621|6549821|http://millionworkermarch.icu/secured/dsslaw.com/0nfile/0nfile/oneddrive/login-option.php|http://www.phishtank.com/phish_detail.php?phish_id=6549821|2020-05-06T09:02:33+00:00|yes|2020-05-06T09:08:16+00:00|yes|Other
622|6552222|https://edpdpolska.pl/pkopay/|http://www.phishtank.com/phish_detail.php?phish_id=6552222|2020-05-07T10:36:35+00:00|yes|2020-05-07T10:37:46+00:00|yes|PKO Polish Bank
623|6423304|http://orgogenlabs.com/wp-includes/fonts/SG/societe/Identif/c5d56e75c64e0b766fe7f20e5e7ac8bf2e437866c5af1bd4974383d6d186a5bf8b1ba8801699ad7ec25f82bead2d4c85/|http://www.phishtank.com/phish_detail.php?phish_id=6423304|2020-02-28T05:00:40+00:00|yes|2020-02-28T05:29:35+00:00|yes|Other
624|6516290|http://www.theingredients.net/fyp6wv/_notify|http://www.phishtank.com/phish_detail.php?phish_id=6516290|2020-04-20T02:07:57+00:00|yes|2020-04-20T02:17:13+00:00|yes|Other
625|6529970|http://www.rakuten.co.jp.supportaplicationcode13.jp-aplicatioebokendnslinfrntjopinjsoad3asfadum8.xyz/index/3/k/1/h.py.asp.jsp.do.php|http://www.phishtank.com/phish_detail.php?phish_id=6529970|2020-04-26T13:08:35+00:00|yes|2020-04-26T13:09:56+00:00|yes|Other
